"44100","Super Laser  Racer","2010-02-18","1","New Star Games Ltd","New Star Games Ltd","windows","0","Single-player;Multi-player;Steam Achievements;Partial Controller Support","Action;Indie;Racing","Racing;Indie;Action","23","73","11","0","0","20000-50000","2.99","1"
"45700","Devil May Cry 4","2009-12-22","1","Capcom","Capcom","windows","0","Single-player;Full controller support","Action;Adventure","Action;Hack and Slash;Character Action Game","0","1620","144","789","946","200000-500000","15.99","1"
"45710","Dark Void™","2010-01-22","1","Airtight Games","Capcom","windows","0","Single-player;Partial Controller Support","Action;Adventure","Action;Adventure;Third-Person Shooter","0","218","230","143","143","50000-100000","6.49","1"
"45720","Lost Planet: Extreme Condition Colonies Edition","2010-02-11","1","CAPCOM CO., LTD.","Capcom","windows","0","Single-player;Multi-player;Cross-Platform Multiplayer;Partial Controller Support","Action;Adventure","Action;Adventure;Third-Person Shooter","0","134","95","65","109","50000-100000","12.99","1"
"45730","Dark Void™ Zero","2010-04-12","1","Other Ocean Interactive","Capcom","windows","0","Single-player;Steam Achievements;Full controller support;Steam Leaderboards","Action;Adventure","Action;Adventure;Platformer","30","130","139","0","0","20000-50000","2.99","1"
"45740","Dead Rising® 2","2010-09-27","1","Capcom Vancouver","Capcom","windows","18","Single-player;Multi-player;Co-op;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud","Action;Adventure","Zombies;Action;Open World","50","2713","934","1108","993","500000-1000000","14.99","1"
"45750","Lost Planet® 2","2010-10-15","1","CAPCOM CO., LTD.","Capcom","windows","0","Single-player;Multi-player;Co-op;Partial Controller Support","Action;Adventure","Action;Co-op;Third-Person Shooter","0","998","504","879","879","100000-200000","12.99","1"
"45760","Ultra Street Fighter® IV","2014-08-07","1","Capcom","Capcom","windows","0","Single-player;Multi-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards","Action","Fighting;Arcade;Competitive","67","8247","1141","835","1056","500000-1000000","22.99","1"
"45770","Dead Rising 2: Off the Record","2011-10-11","1","Capcom Vancouver","Capcom","windows","18","Single-player;Co-op;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud","Action;Adventure","Action;Zombies;Open World","50","1387","376","435","621","200000-500000","14.99","1"
"46200","A.I.M. Racing","2010-01-22","1","SkyRiver Studios","1C Entertainment","windows","0","Single-player;Partial Controller Support;Steam Cloud","Action;Racing","Racing;Action","0","54","21","0","0","20000-50000","0.0","1"
"46250","NecroVisioN: Lost Company","2010-02-19","1","The Farm 51","1C Entertainment","windows","0","Single-player;Multi-player;Steam Cloud;Includes level editor","Action","Action;FPS;World War I","0","169","71","0","0","100000-200000","4.99","1"
"46400","Greed: Black Border","2010-01-13","1","Headup Games;Clockstone","Headup Games","windows","0","Single-player;Co-op","Action;RPG","Action;RPG;Sci-fi","0","106","153","28","28","100000-200000","3.99","1"
"46410","Avencast: Rise of the Mage","2010-03-17","1","ClockStone Studios","Meridian4","windows","0","Single-player","Action;Indie;RPG","RPG;Action;Action RPG","0","348","175","56","56","200000-500000","6.99","1"
"46520","Wasteland Angel","2011-09-01","1","Octane Games;Meridian4","Meridian4","windows","0","Single-player;Steam Achievements;Partial Controller Support;Steam Leaderboards","Action;Indie","Action;Indie;Post-apocalyptic","40","167","119","101","101","100000-200000","6.99","1"
"46540","Trapped Dead","2011-07-15","1","Headup Games / Crenetic","Headup Games ","windows","0","Single-player;Multi-player;Co-op;Steam Trading Cards","Action;Strategy","Zombies;Strategy;Action","0","258","410","142","157","100000-200000","3.99","1"
"46600","Swarm Arena","2010-08-19","1","Dedication Games","Dedication Games","windows","0","Single-player;Multi-player;Steam Achievements;Partial Controller Support;Steam Leaderboards","Action;Casual;Indie","Indie;Casual;Action","15","40","12","0","0","20000-50000","2.89","1"
"47110","Escape From Paradise ","2010-07-08","1","Gogii","iWin","windows","0","Single-player","Action","Action","0","2","3","0","0","0-20000","6.99","1"
"47120","Escape From Paradise 2","2010-07-08","1","Gogiii","iWin","windows","0","Single-player","Action","Action","0","2","0","0","0","0-20000","6.99","1"
"47780","Dead Space™ 2","2011-01-27","1","Visceral Games","Electronic Arts","windows","0","Single-player;Multi-player;Partial Controller Support","Action","Horror;Action;Sci-fi","0","8943","493","292","272","1000000-2000000","14.99","1"
"47790","Medal of Honor™","2010-10-12","1","Electronic Arts","Electronic Arts","windows","0","Single-player;Multi-player","Action","FPS;Action;Shooter","0","3209","1370","133","166","1000000-2000000","14.99","1"
"48190","Assassin’s Creed® Brotherhood","2011-03-17","1","Ubisoft Montreal","Ubisoft","windows","18","Single-player;Multi-player;Partial Controller Support","Action;Adventure","Action;Adventure;Open World","0","6676","929","600","471","500000-1000000","12.49","1"
"48700","Mount & Blade: Warband","2010-03-31","1","TaleWorlds Entertainment","TaleWorlds Entertainment","windows;mac;linux","0","Single-player;Multi-player;Steam Achievements;Steam Trading Cards;Steam Workshop","Action;RPG","Medieval;RPG;Open World","80","75872","2213","7932","1884","2000000-5000000","14.99","1"
"48720","Mount & Blade: With Fire & Sword","2011-05-03","1","TaleWorlds Entertainment","TaleWorlds Entertainment","windows","0","Single-player;Multi-player;Steam Achievements","Action;RPG","RPG;Open World;Action","21","6236","1055","723","713","1000000-2000000","7.99","1"
"49520","Borderlands 2","2012-09-20","1","Gearbox Software;Aspyr (Mac);Aspyr (Linux)","2K;Aspyr (Mac);Aspyr (Linux)","windows;mac;linux","18","Single-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action;RPG","FPS;Co-op;RPG","69","144595","11021","3276","1139","5000000-10000000","19.99","1"
"49600","Beat Hazard","2010-04-15","1","Cold Beam Games","Cold Beam Games","windows;mac;linux","0","Single-player;Multi-player;Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards","Action;Casual;Indie","Music;Indie;Shoot 'Em Up","63","6296","328","437","633","500000-1000000","6.99","1"
"49800","Flight of the Icarus","2010-05-12","1","Muse Games","Muse Games","windows;mac","0","Single-player","Action;Indie","Indie;Action;Steampunk","0","95","148","22","22","50000-100000","3.99","1"
"49900","Plain Sight","2010-04-05","1","Beatnik Games","Beatnik Games","windows","0","Multi-player;Steam Achievements;Steam Leaderboards","Action;Indie","Action;Indie;Multiplayer","24","177","83","0","0","100000-200000","3.99","1"
"50130","Mafia II","2011-03-22","1","2K Czech;Feral Interactive (Mac)","2K;Feral Interactive (Mac)","windows;mac","18","Single-player;Steam Achievements;Partial Controller Support","Action","Action;Open World;Crime","67","31445","1855","1029","988","2000000-5000000","19.99","1"
"50300","Spec Ops: The Line","2012-06-28","1","YAGER","2K;Missing Link Games","windows;mac;linux","18","Single-player;Multi-player;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Cloud;Stats;Steam Leaderboards","Action;Adventure","Story Rich;Third-Person Shooter;Action","50","32361","2613","293","301","2000000-5000000","19.99","1"
"50510","Burn Zombie Burn!","2010-08-12","1","doublesix","P2 Games","windows","0","Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards","Action","Action;Zombies","15","65","93","3","3","50000-100000","6.99","1"
"55100","Homefront","2011-03-14","1","Kaos Studios;Digital Extremes","Deep Silver","windows","0","Single-player;Multi-player;Steam Achievements;Partial Controller Support;Steam Cloud;Valve Anti-Cheat enabled","Action","Action;FPS;Multiplayer","47","5506","3685","1772","126","2000000-5000000","14.99","1"
"55110","Red Faction®: Armageddon™","2011-06-09","1","Volition","THQ Nordic","windows","18","Single-player;Co-op;Steam Achievements;Partial Controller Support;Steam Cloud;Valve Anti-Cheat enabled;Steam Leaderboards","Action","Action;Destruction;Third Person","58","2674","1005","307","436","1000000-2000000","14.99","1"
"55150","Warhammer 40,000: Space Marine","2011-09-08","1","Relic","SEGA","windows","18","Single-player;Multi-player;Steam Achievements;Full controller support;Steam Leaderboards","Action","Warhammer 40K;Action;Third-Person Shooter","60","9847","998","712","537","2000000-5000000","19.99","1"
"55230","Saints Row: The Third","2011-11-17","1","Volition","Deep Silver","windows;linux","18","Single-player;Co-op;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud","Action","Open World;Action;Comedy","83","44810","1877","1848","1033","2000000-5000000","6.99","1"
"57000","NyxQuest: Kindred Spirits","2010-09-27","1","Over the Top Games","Over the Top Games","windows;mac","0","Single-player;Steam Achievements","Action;Adventure","Adventure;Action;Platformer","20","87","9","0","0","20000-50000","1.99","1"
"57300","Amnesia: The Dark Descent","2010-09-08","1","Frictional Games","Frictional Games","windows;mac;linux","0","Single-player;Steam Achievements;Full controller support;Captions available;Includes level editor;Commentary available","Action;Adventure;Indie","Horror;First-Person;Atmospheric","18","20222","1199","173","41","2000000-5000000","14.99","1"
"57680","The First Templar - Steam Special Edition","2011-05-12","1","Haemimont Games","Kalypso Media Digital","windows","0","Single-player;Local Co-op;Steam Achievements","Action;Adventure","Action;Adventure;Medieval","50","473","208","36","36","100000-200000","6.99","1"
"57700","Who's That Flying?!","2011-01-31","1","Mediatonic","Kalypso Media Digital","windows","0","Single-player;Steam Achievements;Full controller support;Partial Controller Support;Steam Cloud;Steam Leaderboards","Action;Casual;Indie","Action;Indie;Casual","12","98","42","25","25","20000-50000","3.99","1"
"57900","Duke Nukem Forever","2011-06-09","1","Gearbox Software","2K","windows;mac","18","Single-player;Multi-player;Steam Achievements;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards","Action","FPS;Action;Nudity","62","4433","2243","434","472","1000000-2000000","14.99","1"
"60340","Luxor: 5th Passage","2011-01-25","1","MumboJumbo","MumboJumbo","windows;mac","0","Single-player","Action;Adventure;Casual","Casual;Action;Adventure","0","39","20","0","0","50000-100000","6.99","1"
"60600","ProtoGalaxy","2010-10-06","1","Source Studio Ltd.","Source Studio Ltd.","windows","0","Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Partial Controller Support","Action;Indie","Action;Indie;Co-op","33","30","22","33","33","50000-100000","0.0","1"
"61730","Critter Crunch","2012-09-11","1","Capybara Games","Capybara Games","windows;mac","0","Single-player;Multi-player;Co-op;Steam Achievements;Partial Controller Support;Steam Cloud;Valve Anti-Cheat enabled;Steam Leaderboards","Action;Indie;Casual","Indie;Casual;Puzzle","14","256","14","137","137","50000-100000","4.99","1"
"62000","Flight Control HD","2010-11-18","1","Firemint","Firemint","windows;mac","0","Single-player;Steam Achievements;Steam Cloud;Stats;Steam Leaderboards","Action;Casual","Casual;Action;Arcade","16","406","36","85","85","50000-100000","2.99","1"
"63000","HOARD","2011-04-04","1","Big Sandwich Games","Big Sandwich Games","windows;mac;linux","0","Single-player;Multi-player;Co-op;Steam Achievements;Full controller support;Steam Cloud;Valve Anti-Cheat enabled;Stats;Steam Leaderboards","Action;Casual;Indie;Strategy","Casual;Indie;Strategy","129","673","168","31","31","200000-500000","6.99","1"
"63200","Monday Night Combat","2011-01-24","1","Uber Entertainment","Uber Entertainment","windows","0","Single-player;Multi-player;Co-op;Steam Achievements;Partial Controller Support;Valve Anti-Cheat enabled;Stats;Steam Leaderboards","Action;Strategy;Indie;Sports","Action;Indie;Sports","51","720","205","101","101","200000-500000","3.99","1"
"63500","Swords and Soldiers HD","2010-12-02","1","Ronimo Games","Ronimo Games","windows;mac","0","Single-player;Multi-player;Steam Achievements;Valve Anti-Cheat enabled;Steam Leaderboards","Action;Casual;Indie;Strategy","Strategy;Indie;Casual","25","572","160","132","227","100000-200000","6.99","1"
"63700","BIT.TRIP BEAT","2010-11-02","1","Gaijin Games","Gaijin Games","windows;mac","0","Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards","Action;Casual;Indie","Indie;Rhythm;Music","26","616","140","78","141","200000-500000","6.99","1"
"63710","BIT.TRIP RUNNER","2011-02-28","1","Gaijin Games","Gaijin Games","windows;mac","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards","Action;Indie","Indie;Rhythm;Platformer","26","3058","490","149","202","500000-1000000","6.99","1"
"65540","Gothic 1","2001-03-15","1","Piranha Bytes","THQ Nordic","windows","0","Single-player","Action;RPG","RPG;Open World;Atmospheric","0","3396","523","409","412","200000-500000","0.0","1"
"65560","Painkiller Redemption","2011-02-25","1","Eggtooth Team","THQ Nordic","windows","0","Single-player","Action","Action;FPS;Shooter","0","206","196","28","28","200000-500000","4.49","1"
"65740","Carrier Command: Gaea Mission","2012-09-28","1","Bohemia Interactive","Bohemia Interactive","windows","16","Single-player;Steam Achievements;Captions available;Partial Controller Support;Stats","Action;Strategy","Strategy;Action;Sci-fi","45","362","442","81","81","200000-500000","19.99","1"
"65780","ARMA: Gold Edition","2011-07-13","1","Bohemia Interactive","Bohemia Interactive","windows","16","Single-player;Multi-player","Action;Simulation;Strategy","Simulation;Action;Military","0","548","209","22","22","500000-1000000","5.99","1"
"65790","ARMA: Cold War Assault","2011-08-08","1","Bohemia Interactive","Bohemia Interactive","windows","16","Single-player","Action;Simulation;Strategy","Simulation;Action;Strategy","0","3195","942","28","39","1000000-2000000","3.49","1"
"65800","Dungeon Defenders","2011-10-18","1","Trendy Entertainment","Trendy Entertainment","windows;mac;linux","0","Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Workshop;Steam Cloud;Valve Anti-Cheat enabled;Steam Leaderboards","Action;Indie;RPG;Strategy","Tower Defense;RPG;Co-op","114","10693","932","1993","1205","1000000-2000000","9.99","1"
"65930","The Bureau: XCOM Declassified","2013-08-22","1","2K Marin","2K","windows;mac","16","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action","Action;Tactical;Sci-fi","41","6661","2923","201","168","2000000-5000000","14.99","1"
"67000","The Polynomial - Space of the music","2010-10-15","1","Dmytry Lavrov","Dmytry Lavrov","windows;mac;linux","0","Single-player;Steam Achievements;Partial Controller Support;Steam Leaderboards","Action;Casual;Indie","Indie;Music;Action","14","331","114","4","5","100000-200000","4.99","1"
"67370","The Darkness II","2012-02-09","1","Digital Extremes","2K","windows;mac","18","Single-player;Co-op;Steam Achievements;Partial Controller Support","Action","FPS;Action;Gore","50","11992","1234","191","214","1000000-2000000","19.99","1"
"70000","Dino D-Day","2011-04-08","1","800 North and Digital Ranch","800 North and Digital Ranch","windows","0","Multi-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Valve Anti-Cheat enabled;Stats","Action;Indie","Dinosaurs;Action;Multiplayer","77","12222","2367","172","150","1000000-2000000","6.99","1"
"70300","VVVVVV","2010-09-07","1","Terry Cavanagh","Terry Cavanagh","windows;mac;linux","0","Single-player;Full controller support","Action;Indie","Platformer;Indie;Great Soundtrack","19","6719","268","76","74","1000000-2000000","3.99","1"
"70420","Chantelise - A Tale of Two Sisters","2011-07-29","1","EasyGameStation","Carpe Fulgur LLC","windows","0","Single-player;Partial Controller Support","Action;RPG;Indie","Anime;Action;RPG","0","440","148","53","53","100000-200000","6.49","1"
"70500","Diamond Dan","2010-10-08","1","Grendel Games","Grendel Games","windows;mac","0","Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards","Action;Adventure;Casual;Indie","Indie;Casual;Action","65","33","11","0","0","20000-50000","0.79","1"
"71000","Evochron Mercenary","2012-01-16","1","StarWraith 3D Games LLC","StarWraith 3D Games LLC","windows","0","Single-player;Multi-player;Co-op;Steam Trading Cards","Action;Indie;Simulation","Space;Simulation;Indie","0","322","85","0","0","50000-100000","14.99","1"
"71230","Crazy Taxi","2011-03-04","1","SEGA","SEGA","windows","0","Single-player;Partial Controller Support","Action;Racing","Racing;Action;Arcade","12","1240","273","17","22","200000-500000","5.59","1"
"71260","Space Channel 5: Part 2","2011-03-04","1","SEGA","SEGA","windows","0","Single-player;Multi-player;Co-op;Partial Controller Support","Action","Rhythm;Action;Female Protagonist","12","687","89","0","0","100000-200000","5.59","1"
"71340","Sonic Generations Collection","2011-11-03","1","Devil's Details","SEGA","windows","0","Single-player;Steam Achievements;Full controller support;Steam Cloud;Stats;Steam Leaderboards","Action","Platformer;Great Soundtrack;Action","49","6921","589","165","169","500000-1000000","0.0","1"
"80000","APOX","2011-01-20","1","BlueGiant Interactive","BlueGiant Interactive","windows","0","Single-player;Multi-player;Co-op;Steam Achievements;Stats;Steam Leaderboards","Action;Indie;Strategy","Strategy;Action;Indie","47","46","113","104","104","20000-50000","11.99","1"
"91200","Anomaly: Warzone Earth","2011-04-08","1","11 bit studios","11 bit studios","windows;mac;linux","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards","Action;Indie;Strategy","Strategy;Indie;Tower Defense","42","3300","481","200","181","500000-1000000","7.99","1"
"91330","Iron Front: Digital War Edition","2012-05-25","1","X1 Software;AWAR","Deep Silver","windows","0","Single-player;Multi-player","Action;Simulation;Strategy","Simulation;World War II;Action","0","434","275","155","155","50000-100000","10.99","1"
"91600","Sanctum","2011-04-15","1","Coffee Stain Studios","Coffee Stain Publishing","windows;mac","0","Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards","Action;Casual;Indie;Strategy","Tower Defense;Strategy;FPS","100","2552","296","153","166","1000000-2000000","7.19","1"
"91700","E.Y.E: Divine Cybermancy","2011-07-29","1","Streum On Studio","Streum On Studio","windows","0","Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Steam Trading Cards;Partial Controller Support;Stats;Steam Leaderboards","Action;Indie;RPG","Cyberpunk;RPG;FPS","100","4459","906","413","533","500000-1000000","6.99","1"
"91900","Post Apocalyptic Mayhem","2011-03-17","1","Steel Monkeys","Next Dimension Game Adventures Ltd.","windows","0","Single-player;Multi-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Leaderboards","Action;Racing","Racing;Action;Post-apocalyptic","51","1219","225","193","193","200000-500000","6.99","1"
"92000","Hydrophobia: Prophecy","2011-05-09","1","Dark Energy Digital Ltd.","Dark Energy Digital Ltd.","windows","16","Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards","Action;Adventure;Indie;Strategy","Action;Adventure;Indie","13","1270","827","106","180","200000-500000","3.99","1"
"92200","Gundemonium Recollection","2011-09-27","1","Platine Dispositif","Rockin' Android","windows","0","Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards","Action;Indie","Bullet Hell;Shoot 'Em Up;Anime","33","130","8","78","78","50000-100000","2.79","1"
"92210","Hitogata Happa","2011-09-27","1","Platine Dispositif","Rockin' Android","windows","0","Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards","Action;Indie","Bullet Hell;Shoot 'Em Up;Indie","14","146","29","5","5","50000-100000","2.79","1"
"92220","GundeadliGne","2011-09-27","1","Platine Dispositif","Rockin' Android","windows","0","Single-player;Co-op;Shared/Split Screen;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards","Action;Indie","Bullet Hell;Shoot 'Em Up;Anime","12","124","22","23","23","50000-100000","2.79","1"
"92300","A.R.E.S.: Extinction Agenda","2011-01-19","1","Extend Studio","Extend Studio;ORiGO GAMES","windows","0","Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud","Action;Indie","Action;Platformer;Indie","24","564","253","191","191","100000-200000","3.99","1"
"92600","Xotic","2011-09-16","1","WXP Games, LLC","WXP Games, LLC","windows","0","Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards","Action;Indie","Action;Indie;FPS","46","121","39","54","54","50000-100000","7.19","1"
"92700","Shadow Harvest: Phantom Ops","2011-04-15","1","Black Lion Studios","Viva Media","windows","0","Single-player;Steam Cloud","Action","Action;Stealth;Third-Person Shooter","0","36","79","58","58","20000-50000","6.99","1"
"93200","Revenge of the Titans","2011-03-16","1","Puppygames","Puppygames","windows;mac;linux","0","Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud","Action;Indie;Strategy","Tower Defense;Strategy;Indie","77","837","158","121","158","200000-500000","11.39","1"
"94200","Jamestown","2011-06-08","1","Final Form Games","Final Form Games","windows;mac","0","Single-player;Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Stats;Steam Leaderboards","Action;Indie","Shoot 'Em Up;Bullet Hell;Local Co-Op","42","1955","103","79","100","500000-1000000","6.99","1"
"94400","Nidhogg","2014-01-13","1","Messhof","Messhof","windows;mac","0","Single-player;Multi-player;Steam Achievements;Full controller support;Stats;Steam Leaderboards","Action;Indie;Sports","Local Multiplayer;Indie;Action","12","5480","758","123","184","500000-1000000","6.99","1"
"95000","Super Splatters","2013-06-26","1","SpikySnail","SpikySnail","windows;mac;linux","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards","Action;Casual;Indie","Indie;Casual;Action","23","120","35","254","254","100000-200000","6.99","1"
"95300","Capsized","2011-04-29","1","Alientrap","Alientrap","windows;mac;linux","0","Single-player;Shared/Split Screen;Steam Achievements;Partial Controller Support;Steam Cloud;Stats","Action;Indie","Action;Platformer;Indie","18","723","212","152","153","200000-500000","5.99","1"
"95400","ibb & obb","2014-05-26","1","Sparpweed;Codeglue","Sparpweed","windows;mac;linux","0","Multi-player;Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards","Action;Adventure;Indie","Co-op;Puzzle;Local Co-Op","10","3125","211","255","284","200000-500000","8.99","1"
"95900","Air Conflicts: Secret Wars","2011-07-15","1","Games Farm;3Division","Games Farm","windows","0","Single-player;Multi-player;Steam Achievements","Action;Simulation","Simulation;Action;Flight","25","167","111","20","20","50000-100000","4.79","1"
"96100","Defy Gravity Extended","2016-03-18","1","Paul Fisch","Fish Factory Games","windows","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Captions available","Action;Casual;Indie","Platformer;Indie;Puzzle","8","7553","1224","158","186","1000000-2000000","0.79","1"
"96200","Steel Storm: Burning Retribution","2011-05-11","1","Kot in Action Creative Artel","Kot in Action Creative Artel","windows;linux","0","Single-player;Multi-player;Co-op;Steam Trading Cards;Partial Controller Support;Includes level editor","Action;Indie","Indie;Action;Shooter","0","181","115","280","280","200000-500000","11.39","1"
"96800","Nexuiz","2012-05-10","1","IllFonic","IllFonic;Psyop Games","windows","0","Single-player;Multi-player;Steam Achievements;Steam Workshop;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards;Includes level editor","Action","Action;Arena Shooter;FPS","12","167","105","9","9","200000-500000","7.99","1"
"96900","Slam Bolt Scrappers","2013-03-14","1","Fire Hose Games","Fire Hose Games","windows","0","Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards","Action;Indie;Strategy","Action;Indie;Strategy","27","25","15","0","0","0-20000","6.99","1"
"97100","Section 8®: Prejudice™","2011-05-04","1","TimeGate Studios","Atari","windows","0","Single-player","Action","Action;FPS;Sci-fi","0","707","217","53","53","200000-500000","6.99","1"
"98300","Toy Soldiers","2012-04-27","1","Signal Studios","Microsoft Studios","windows","0","Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards","Action;Casual;Simulation;Strategy","Tower Defense;Strategy;World War I","17","1032","108","148","148","200000-500000","4.99","1"
"98400","Hard Reset Extended Edition","2012-07-12","1","Flying Wild Hog","Good Shepherd Entertainment","windows","0","Single-player;Steam Achievements;Partial Controller Support;Stats;Steam Leaderboards","Action;Indie","FPS;Cyberpunk;Action","115","3225","656","158","275","500000-1000000","9.99","1"
"98500","Naval Warfare","2011-05-25","1","Game Distillery s.r.o.","Immanitas Entertainment GmbH","windows","0","Single-player;Multi-player;Shared/Split Screen;Partial Controller Support","Action;Indie","Action;Indie;Steampunk","0","134","121","0","0","100000-200000","1.99","1"
"98600","Demolition Inc.","2011-09-19","1","Zeroscale","Zeroscale","windows;mac","0","Single-player;Steam Achievements;Full controller support;Steam Workshop;Steam Cloud;Stats;Steam Leaderboards;Includes level editor","Action;Casual;Indie;Simulation;Strategy","Strategy;Indie;Casual","37","197","53","101","155","50000-100000","4.79","1"
"98900","Alien Hallway","2011-08-19","1","Sigma Team Inc.","Sigma Team Inc.","windows","0","Single-player;Steam Achievements","Action;Casual;Indie;Strategy","Strategy;Action;Indie","20","141","91","0","0","50000-100000","3.99","1"
"99100","Dungeons and Dragons: Daggerdale","2011-06-24","1","Bedlam Games","Atari","windows","0","Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Partial Controller Support","Action;RPG","RPG;Action;Fantasy","12","97","283","0","0","100000-200000","10.99","1"
"99120","Yar's Revenge","2011-04-28","1","Killspace Entertainment","Atari","windows","0","Single-player;Multi-player;Shared/Split Screen;Steam Achievements;Partial Controller Support","Action","Action;On-Rails Shooter","12","29","20","0","0","0-20000","6.99","1"
"99300","Renegade Ops","2011-10-26","1","Avalanche Studios","SEGA","windows","0","Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Leaderboards","Action","Action;Twin Stick Shooter;Top-Down","16","1773","297","18","28","500000-1000000","9.99","1"
"99400","Garshasp: The Monster Slayer","2011-05-09","1","Dead Mage","Digital Dragon","windows","0","Single-player;Steam Achievements;Partial Controller Support","Action;Indie","Action;Indie;Hack and Slash","36","156","166","0","0","50000-100000","3.99","1"
"99410","Garshasp: Temple of the Dragon","2012-09-24","1","Dead Mage","Digital Dragon","windows","0","Single-player;Partial Controller Support","Action;Indie","Action;Indie;Hack and Slash","0","40","81","0","0","20000-50000","3.99","1"
"99900","Spiral Knights","2011-06-14","1","Grey Havens, LLC","Grey Havens, LLC","windows;mac","0","Single-player;Multi-player;MMO;Co-op;Steam Achievements;Steam Trading Cards;In-App Purchases;Partial Controller Support","Action;Adventure;Casual;Free to Play;Indie;Massively Multiplayer;RPG","Free to Play;Massively Multiplayer;RPG","54","15666","3202","275","64","2000000-5000000","0.0","1"
"102400","Vertex Dispenser","2011-06-10","1","Michael Brough","Michael Brough","windows;mac","0","Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Cloud;Stats","Action;Indie;Strategy","Strategy;Action;Indie","12","20","9","0","0","20000-50000","6.99","1"
"102500","Kingdoms of Amalur: Reckoning™","2012-02-09","1","Big Huge Games;38 Studios","38 Studios;Electronic Arts","windows","16","Single-player;Steam Achievements;Partial Controller Support;Steam Cloud","Action;RPG","RPG;Fantasy;Open World","61","8523","1201","252","170","500000-1000000","19.99","1"
"102600","Orcs Must Die!","2011-10-11","1","Robot Entertainment","Robot Entertainment","windows","0","Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards","Action;Indie;Strategy","Tower Defense;Action;Strategy","27","5371","180","159","195","1000000-2000000","7.99","1"
"102810","Gatling Gears","2011-08-30","1","Vanguard Games","Vanguard Games","windows","0","Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Steam Leaderboards","Action;Adventure;Indie","Action;Adventure;Indie","12","87","20","21","21","20000-50000","7.99","1"
"102840","Shank 2","2012-02-07","1","Klei Entertainment","Klei Entertainment","windows;mac;linux","18","Single-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards","Action;Adventure;Indie","Action;Beat 'em up;Indie","20","1707","373","297","256","500000-1000000","7.19","1"
"102850","Warp","2012-03-21","1","Trapdoor Inc.","Electronic Arts","windows","18","Single-player;Partial Controller Support","Action;Adventure;Indie","Action;Adventure;Indie","0","199","74","0","0","20000-50000","7.99","1"
"104100","Inside a Star-filled Sky","2011-05-14","1","Jason Rohrer","Jason Rohrer","windows;mac","0","Single-player","Action;Strategy;Indie","Indie;Action;Strategy","0","53","24","0","0","0-20000","4.99","1"
